Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2022-09-19,ADANIENT,3718.95,3801.95,3680.75,3778.65,2.232,-1.027,1.605,2.232,1.027,1.027,19,9,2022,0.35000000000000003,6.0,-0.7000000000000001,-5.442000000000001,0.946708081904455
2022-09-20,ADANIENT,3819.0,3885.0,3812.0,3834.55,1.728,-0.183,0.407,1.728,0.183,0.183,20,9,2022,0.35000000000000003,6.0,0.05699999999999994,-5.385000000000002,0.9472477055111405
2022-09-21,ADANIENT,3837.65,3862.8,3571.25,3640.1,0.655,-6.942,-5.148,6.942,0.655,0.655,21,9,2022,0.35000000000000003,6.0,-0.7000000000000001,-6.085000000000002,0.9406169715725625
2022-09-22,ADANIENT,3639.0,3735.95,3608.05,3716.3,2.664,-0.851,2.124,2.664,0.851,0.851,22,9,2022,0.35000000000000003,6.0,-0.7000000000000001,-6.785000000000002,0.9340326527715546
2022-09-23,ADANIENT,3732.0,3737.9,3655.0,3674.3,0.158,-2.063,-1.546,2.063,0.158,0.158,23,9,2022,0.35000000000000003,6.0,1.196,-5.589000000000002,0.9452036832987023
2022-09-26,ADANIENT,3646.3,3658.0,3532.0,3586.2,0.321,-3.135,-1.648,3.135,0.321,0.321,26,9,2022,0.35000000000000003,6.0,1.2979999999999998,-4.291000000000002,0.9574724271079195
2022-09-27,ADANIENT,3596.0,3629.55,3485.85,3559.1,0.933,-3.063,-1.026,3.063,0.933,0.933,27,9,2022,0.35000000000000003,6.0,-0.7000000000000001,-4.991000000000002,0.950770120118164
2022-09-28,ADANIENT,3528.0,3596.95,3503.0,3548.75,1.954,-0.709,0.588,1.954,0.709,0.709,28,9,2022,0.35000000000000003,6.0,-0.7000000000000001,-5.6910000000000025,0.9441147292773369
2022-09-29,ADANIENT,3583.5,3664.75,3443.6,3470.7,2.267,-3.904,-3.148,3.904,2.267,2.267,29,9,2022,0.35000000000000003,6.0,-0.7000000000000001,-6.391000000000003,0.9375059261723955
2022-09-30,ADANIENT,3447.95,3523.8,3371.1,3455.75,2.2,-2.229,0.226,2.229,2.2,2.2,30,9,2022,0.35000000000000003,6.0,-0.7000000000000001,-7.091000000000003,0.9309433846891887
2022-10-03,ADANIENT,3455.75,3455.75,3455.75,3455.75,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2022,1.11,6.9,-1.11,-1.11,0.9889
2022-10-03,ADANIENT,3440.0,3460.05,3110.2,3157.3,0.583,-9.587,-8.218,9.587,0.583,0.583,3,10,2022,1.11,6.9,5.79,4.68,1.0461573100000001
2022-10-04,ADANIENT,3230.0,3291.2,3125.0,3237.7,1.895,-3.251,0.238,3.251,1.895,1.895,4,10,2022,1.11,6.9,-2.22,2.4599999999999995,1.022932617718
2022-10-06,ADANIENT,3270.0,3318.8,3208.05,3285.0,1.492,-1.894,0.459,1.894,1.492,1.492,6,10,2022,1.11,6.9,-2.22,0.23999999999999932,1.0002235136046604
2022-10-07,ADANIENT,3280.0,3310.95,3228.15,3277.6,0.944,-1.581,-0.073,1.581,0.944,0.944,7,10,2022,1.11,6.9,-1.0370000000000001,-0.7970000000000008,0.9898511957685802
2022-10-10,ADANIENT,3234.0,3278.75,3214.35,3246.25,1.384,-0.608,0.379,1.384,0.608,0.608,10,10,2022,1.11,6.9,-0.7310000000000001,-1.528000000000001,0.9826153835275118
2022-10-11,ADANIENT,3246.25,3246.25,3246.25,3246.25,0.0,0.0,0.0,0.0,0.0,0.0,11,10,2022,1.11,6.9,-1.11,-2.638000000000001,0.9717083527703564
